"year_name","NAME","STATE","FIPS","Storm.Name","Storm.Category","time","date","radius","radii_desc","landfall_date","landfall_time"
"30232","2012_SANDY","emanuel","georgia",13107,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30233","2012_SANDY","evans","georgia",13109,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30234","2012_SANDY","glynn","georgia",13127,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30235","2012_SANDY","grady","georgia",13131,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30236","2012_SANDY","irwin","georgia",13155,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30237","2012_SANDY","jeff davis","georgia",13161,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30238","2012_SANDY","jenkins","georgia",13165,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30239","2012_SANDY","johnson","georgia",13167,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30240","2012_SANDY","lanier","georgia",13173,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30241","2012_SANDY","laurens","georgia",13175,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30242","2012_SANDY","liberty","georgia",13179,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30243","2012_SANDY","long","georgia",13183,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30244","2012_SANDY","lowndes","georgia",13185,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30245","2012_SANDY","mcintosh","georgia",13191,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30246","2012_SANDY","mitchell","georgia",13205,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30247","2012_SANDY","montgomery","georgia",13209,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30248","2012_SANDY","pierce","georgia",13229,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30249","2012_SANDY","screven","georgia",13251,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30250","2012_SANDY","tattnall","georgia",13267,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30251","2012_SANDY","telfair","georgia",13271,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30252","2012_SANDY","thomas","georgia",13275,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30253","2012_SANDY","tift","georgia",13277,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30254","2012_SANDY","toombs","georgia",13279,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
