"year_name","NAME","STATE","FIPS","Storm.Name","Storm.Category","time","date","radius","radii_desc","landfall_date","landfall_time"
"35743","2012_SANDY","monroe","pennsylvania",42089,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35744","2012_SANDY","montgomery","pennsylvania",42091,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35745","2012_SANDY","montour","pennsylvania",42093,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35746","2012_SANDY","northampton","pennsylvania",42095,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35747","2012_SANDY","northumberland","pennsylvania",42097,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35748","2012_SANDY","perry","pennsylvania",42099,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35749","2012_SANDY","philadelphia","pennsylvania",42101,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35750","2012_SANDY","pike","pennsylvania",42103,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35751","2012_SANDY","schuylkill","pennsylvania",42107,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35752","2012_SANDY","snyder","pennsylvania",42109,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35753","2012_SANDY","york","pennsylvania",42133,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35754","2012_SANDY","arlington","virginia",51013,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
